x,y,pop
3930,2855,1062
3280,2890,3830
4500,4575,126
5280,3665,131
5020,3015,8584
3010,1930,1
5270,4670,5
5215,2935,372
4490,2910,1041
4980,4455,149
3295,1980,0
4960,3025,12849
4790,2540,89641
4205,2730,6277
4335,4480,7113
5620,2570,354
4540,3305,438
4200,2635,747
4370,2820,2173
4050,2880,896
3175,2185,163
3125,1795,3351
4940,3380,466
4990,2565,155
5130,3150,328
3760,2665,197
5555,2720,0
4100,3275,425
4865,4975,0
4420,3215,2462
4775,2965,2629
4515,2315,33
5500,2480,159
3765,2760,1795
3990,2890,388
4605,4325,9
4665,4950,0
4555,4035,65
4855,3010,7960
3965,3020,489
4640,3555,610
5205,4040,6
5150,4230,5827
4690,2730,0
5180,1865,0
5315,2825,623
4425,2835,5750
4645,2970,1921
5715,2580,70
4825,2590,2471
3925,2730,24
5120,4910,7
3850,3135,4304
4625,4215,0
3170,1670,1
4995,3425,471
4885,2955,3349
3995,2965,2093
5660,2770,5121
5305,1855,210
4595,2240,4612
3930,3185,2619
4295,4515,3
3830,2375,423
5555,2490,619
3595,1810,0
4605,2455,1633
3900,2555,2531
5230,3040,25674
5275,4305,16
5385,3880,46
4855,5320,0
5565,2280,0
3855,2550,513
5040,4980,16
5220,3380,557
5625,2670,0
4695,5230,15
4545,2065,12356
4655,2630,1190
5465,2810,1128
5490,2810,34
4630,1585,6580
3400,2900,838
3335,2040,99
4650,3215,236
4870,3350,163
3885,3180,2399
5510,2785,101
4595,4770,4
5005,4880,894
4610,2925,419
2935,1930,1800
4830,5145,0
4250,2030,2578
3360,2040,469
3890,2650,1374
3050,2345,0
4300,2760,1666
5110,2940,260
4385,4195,1101
5195,4375,37
4500,3140,5190
4165,1975,0
5590,2590,1236
4055,3190,17149
3130,3465,1082
4720,2365,236
3365,1895,0
3400,1900,1306
4245,1905,488
4460,2935,4627
5385,1660,1348
3485,2115,0
3155,2330,0
4340,3050,1573
5150,3230,930
4275,3755,534
4495,3890,1027
5830,2610,0
3815,3035,1899
4625,3215,0
4845,3350,1009
4450,2835,13099
4675,4700,0
4720,4705,18
4615,3115,1771
4580,4035,2348
4475,4225,3
3990,3020,1993
4560,3745,94
4095,2825,107
5100,2840,317
5185,4275,47
4700,4945,0
4695,2050,5838
4985,4635,170
4240,3710,147
4110,4165,0
5455,2710,2030
4395,4295,0
4630,4765,0
4765,3070,7654
4645,1660,23526
3805,2375,1505
4630,2455,523
4850,2590,1663
4310,2860,5433
4630,2895,553
3875,2310,4083
5600,2495,11563
4310,2420,14047
5030,4880,158
3635,2105,45034
2995,2110,2
3920,2405,287
4970,4470,2485
4680,5155,33
3840,2475,457
5100,4055,351
4665,2730,32
5340,2825,554
3390,1895,0
4985,2765,3047
4820,1960,20
4430,4300,0
4735,2880,130
3680,2075,75567
4490,2255,508
4735,2440,9
5545,2620,6
3960,2830,830
4065,4160,5280
4425,2525,1278
4530,5080,105
5240,3140,895
4835,4560,1004
3025,2345,21
3155,3640,460
2810,2070,608
4810,3075,1037
5600,1505,1926
4000,2505,22710
5305,2725,7226
5525,2860,6630
3720,2935,2494
4410,3230,1197
3350,2290,176
5000,4245,39
3465,2265,0
4105,4015,9
2910,1755,3933
4650,4525,9
5590,2280,581
4830,3275,2218
4615,4425,0
4615,4865,0
3315,2190,5
3430,2220,79
5205,3040,3127
5270,1805,1
5215,1945,0
4500,4450,0
5310,4630,2
4455,2155,38
3485,2465,59151
4890,4420,1
2960,2145,35
3990,2460,11750
3825,2920,487
2920,2415,183
5145,4985,10
4760,3095,46144
2935,1620,107
4275,1885,1122
4790,3070,1759
3170,3540,1482
4375,4095,30048
5395,1760,775
4600,4260,0
4520,4210,0
3710,2835,841
2905,1645,615
5240,1945,379
4820,5045,0
3995,2525,655
4615,2555,185
5340,3825,35
4875,2855,610
5085,4465,0
4280,3995,21
4820,2960,1940
4080,3970,4023
5450,2735,1379
4845,5220,0
5555,2180,304
3865,2650,163
4860,3250,771
4415,3735,2
4650,2655,199
5110,3500,318
3970,2930,1418
4325,3150,1618
4690,4600,4
4805,4930,0
4545,3405,214
3030,1905,1694
5620,2695,0
4330,2620,0
4645,3185,154
4215,3710,260
5705,2480,124
4815,2490,267
4620,5020,0
5355,2245,12
3935,2830,431
4990,4230,109
4830,4585,427
2960,1930,435
4915,4370,15
5595,1785,152
5110,4810,52
3940,2285,2448
5250,3915,201
4695,3360,335
4655,4500,35
3800,2745,1165
5140,4130,0
4830,2620,424
4285,4415,0
3145,2230,17
970,995,2100
3255,3450,9753
5520,2885,1677
4825,3150,1430
5170,3985,57
2985,2320,354
3795,2500,8560
4290,4100,18
3825,3135,7082
4635,3315,289
4730,4805,0
4175,4070,9
4805,2620,2167
4380,2345,1973
4835,3250,499
5480,2710,657
4685,4800,2
4490,4125,19
4065,2290,3597
5580,2490,8767
3105,1940,0
4170,3880,8691
3440,2630,2561
3495,2215,63
4220,3390,2271
4735,3095,165
4880,3010,2928
3960,3045,3723
5230,4040,21
3610,2590,241
4880,5320,18
4480,2155,218
4415,2425,1460
3130,1940,3892
4335,2495,38798
4725,2340,0
4050,4085,4677
770,970,14
4660,3315,93
3885,2410,141
3600,2720,756
4805,3275,5698
3985,3220,23118
5740,2580,181
3490,2265,39
5330,1855,32
3275,1985,20
4130,4015,0
2820,2170,359
5145,3985,50
5325,2385,61
5515,2760,71
3905,3185,4906
5550,2860,983
5210,3280,240
4280,2130,730
4640,2555,1210
5110,3155,4926
4120,4265,0
4675,2830,374
3965,2460,480
3910,2655,1489
5225,3915,577
4075,4260,93
3180,2330,1752
4465,4125,21
4090,2290,18727
4320,2960,11712
4300,3320,2495
4705,4805,0
3100,2295,0
4365,3005,1542
4840,2490,10
5650,2670,1682
4570,2065,2314
5380,2245,814
4760,2440,129
5570,2620,0
4690,5255,51
4450,2525,2858
4975,2665,3216
4570,3405,472
3325,2290,5465
4305,2620,14
4670,3185,1049
5545,2080,112
4285,1985,2048
3405,2220,83
4895,2615,2929
4855,1785,3597
4620,2795,3069
3660,2105,2492
4860,4560,0
3075,1960,0
2985,2010,0
3180,3640,22
4640,4865,0
3510,2810,775
4790,2980,649
4625,4525,37
5495,1570,0
4830,4930,8
5260,1705,755
4505,3645,2684
5315,3825,56
3430,2880,3180
4655,5155,39
4305,3620,1443
5115,3800,632
4660,4625,0
4605,4765,0
5300,4530,123
3145,3540,2090
5580,2180,541
4340,2720,2733
3450,2730,3940
4655,3285,853
3825,2575,312
4660,2755,16
3770,2765,464
5595,2450,4922
5310,2760,468
4420,2770,15771
4150,4215,0
3140,1695,426
4335,3250,4412
4690,2075,607
4930,4270,3
4805,3390,98
2995,1665,0
4840,4685,404
3220,1625,0
4625,4990,0
5075,4365,646
3480,2050,0
4115,4140,27
3520,2910,1319
3950,2385,426
4630,5120,387
4685,2930,530
5100,3400,643
4495,2115,11654
4705,2580,2419
4310,3075,2287
4715,4905,0
4820,2520,0
4380,3010,1086
5355,1685,411
4145,3880,123
4775,2640,1341
5380,3900,275
4750,2340,1860
4810,2860,735
4180,2875,2049
4680,4500,0
5135,4885,940
3160,3440,1383
4440,3530,2805
2945,2245,18
3975,2560,991
5345,2800,460
3840,2820,212
5145,4545,6
3305,2065,0
4590,4915,0
4005,2360,96
3115,2370,517
4845,2995,290
3120,1840,3609
3125,3665,374
4965,4230,198
5125,3785,369
2865,2000,0
5650,2205,0
4110,3950,0
2665,1970,6584
4815,3050,1444
5040,3010,1248
4770,4535,16
5005,4220,531
3795,2940,7195
4695,4900,0
4845,2790,258
4740,4905,0
4210,2070,112
5500,2130,0
4700,3165,0
4610,4360,0
5665,2630,0
5505,1985,214
4155,2875,1651
4855,2890,6282
4675,4045,153
3265,3550,1387
5160,4885,31
4800,5285,0
4165,2535,16
5370,1930,3543
3635,2880,1259
4955,4570,35
3640,3010,941
4315,2720,3049
4260,2910,391
4680,3285,0
4385,3980,9182
4635,2755,303
4580,2945,375
2960,1620,2370
5065,5370,0
4500,2580,237
3945,2930,118
3450,1975,0
3060,1885,0
3115,3565,227
5170,4545,11
4830,3390,1191
5140,4015,5
5200,3180,1501
5320,1755,0
6350,1605,11
4530,3205,694
5425,2735,1923
3920,2755,98
4760,2565,1679
4240,1840,0
3170,2230,99
3875,2750,7
4895,3385,2344
4855,4760,0
3605,2350,1113
5120,3255,2685
5285,3845,155
5420,2095,0
5195,4720,2
3485,2580,2356
2980,3345,276
5505,2660,186
4815,4685,50
4275,4200,0
3265,2885,1987
4595,4235,336
5135,3330,1041
3755,2425,72
4785,2740,894
5140,2800,2507
4325,2395,5943
5255,1905,7435
4665,5255,0
4615,4890,0
5015,3010,3643
3970,3145,15595
4430,4740,39
4195,2950,4016
3330,2065,0
4565,4915,0
3620,2250,909
4430,2430,1420
5340,2390,91
2770,2115,600
3620,2690,293
4430,2870,610
2910,2315,1319
3940,2630,1028
4405,2325,177
4930,4395,103
4785,4610,302
4935,4805,344
4815,2375,27
5710,2600,936
5205,3480,404
5305,3725,159
4415,4400,3
4880,1785,2062
4820,4830,0
5325,4360,24
3135,3440,611
5175,3960,21
4125,4215,57
800,950,3526
4870,5220,0
3115,1695,3
4715,3240,4261
5105,3700,271
5330,3830,42
4670,4725,0
5285,4405,33
5125,2900,6007
4235,2910,7915
5010,4370,9
3585,2905,759
3310,2870,2490
5090,5370,0
4880,2655,1432
4360,4365,69
5530,2660,20
4500,5010,330
3340,2190,0
5115,4015,195
4225,4025,24
5060,4205,30
4850,5020,0
4600,2825,1979
4585,2140,284
4650,5090,36
5595,2890,3508
5100,2725,1025
4210,2735,538
4155,2980,1319
5065,5265,0
4605,2895,670
4185,1850,0
2680,1870,647
4380,3450,2892
4400,2800,1888
4695,5115,0
3495,2240,0
4870,2790,2691
4165,4405,438
5375,3780,55
4735,2565,854
3915,2630,709
3180,1770,231
4270,1905,2548
4435,2935,2869
4485,3015,466
5025,3975,36
4665,2385,0
4725,5210,81
2840,2370,516
3035,1885,161
4750,2780,800
4835,1690,0
4145,4095,0
4870,2995,462
5730,2480,149
4710,4605,13
4195,4270,21
3235,1700,149
3260,1700,11
3845,2450,2422
3870,2450,455
4680,2630,2516
4640,4890,0
4350,3150,3557
5160,3330,925
5345,1930,2
3840,3035,3830
4640,4220,0
5390,2020,0
4595,4110,326
5300,3660,145
5150,3785,163
3155,1770,0
3355,1795,55
4685,3145,212
5635,2305,421
4240,2055,39
4745,4535,8
4180,2980,5761
4485,3790,230
5015,4980,0
4330,2515,559
4615,4115,83
4160,4340,0
3565,2390,5601
4375,2570,0
4735,4875,0
5200,4845,0
5170,2870,774
2890,2000,0
4455,2500,10706
3510,2895,616
5475,1805,866
4045,3090,28905
4670,2970,943
3140,3565,237
5055,3295,10701
3425,2730,808
4200,4190,0
3850,2575,684
2825,2030,13348
2770,2220,3051
5125,4230,1177
3245,2915,3947
4665,4600,0
3815,2820,3725
4010,2605,640
4725,2780,2681
4980,4570,353
5635,2770,721
5130,3700,41
4605,5120,171
4925,2835,3169
5355,3900,252
4720,2480,419
4760,4875,0
4250,4025,21
4440,4400,14
4825,5020,0
3000,1955,0
5395,2320,287
4640,4115,236
5300,3970,51
4420,3330,585
3380,1795,141
5595,2345,630
3400,2245,7
5565,2590,1931
4840,3050,1750
4805,5145,0
5175,2625,183
4070,3090,6934
4405,2870,1672
4620,3355,19437
3925,2385,219
5080,3295,19630
4485,3325,282
5610,2595,1922
3155,1665,737
4975,3225,61724
4615,1685,1353
4855,2655,204
4555,4060,117
4085,2725,10583
3650,2550,739
4335,4365,0
4135,4340,0
4665,2075,1084
5690,2630,267
3140,2370,41
4350,2395,3146
5280,1905,0
3655,2075,87273
4465,2255,4145
4090,4160,0
4505,5080,18
4875,3415,729
2970,2245,67
3780,2425,150
3980,3360,0
4510,4550,0
5010,3815,13
4860,1690,2465
3930,3060,4846
4740,3240,5592
4645,4725,3
5330,3725,16
4775,3170,1827
4395,3640,18
4640,4425,0
4175,3945,3
3420,2120,3254
4940,2505,567
4880,4760,67
4355,3450,7571
4820,3175,780
2920,1855,298
4505,3205,942
2745,2115,3309
2720,1830,680
4385,2320,1736
3475,2365,28518
4170,4095,0
4215,1840,3463
3620,2145,0
4430,2325,187
5050,3975,233
3290,2885,1179
3455,2050,2
3025,2220,0
5215,3140,1210
3425,1975,0
3945,3145,1810
3240,1825,0
4190,4405,174
5380,1685,55
4900,3105,1153
5190,2630,42125
4910,5070,0
4525,2210,801
4675,2485,9
5175,4520,173
3580,2400,1178
3420,2755,622
5325,2490,517
5220,4605,544
4815,2925,93
3215,1825,1390
3210,2080,12
5370,4560,2
5140,3455,441
2670,1770,277
4895,4950,88
3555,2290,346
3600,2375,856
4425,2630,316
5095,3370,1715
4745,2665,2926
4775,2065,0
3255,2115,12
5645,2405,146
4415,2970,2038
5070,4305,275
4855,3215,1136
4915,2505,705
3775,2625,126
4225,2155,1682
4315,4165,54
5260,2810,2368
4110,3050,5318
2705,1930,1537
3765,2965,2422
5245,3670,495
4715,5110,0
5055,5165,0
5425,2070,0
4800,3400,1705
5715,1475,741
3045,1985,503
4730,3140,1368
4390,2470,14637
4780,2765,5992
4605,4560,58
4455,3260,663
5070,3195,1227
4500,3345,116
3430,2415,471
4270,4225,624
4595,4895,0
5520,2330,74
4620,3700,160
4825,3785,7
5865,1540,0
4355,2370,2984
5180,2970,631
5575,2145,0
5795,2280,358
4690,1625,887
2900,1890,0
2815,2370,3417
3625,2550,954
4095,3930,6
4420,4525,60
3995,2760,312
4695,4475,0
5000,4270,167
1715,1035,0
4650,2100,232
2940,2180,116
3750,2360,174
4235,4125,0
5045,4305,178
4250,2155,38
5475,2805,473
4630,3560,1299
4755,4635,6
5465,2705,698
5045,3195,2629
5460,2170,2969
5140,4685,38
3450,2075,9
5320,4385,46
4210,1865,166
4350,4265,0
4790,4735,0
5105,3355,580
5095,4680,0
4320,2415,3405
4885,1760,3005
5680,2505,1700
4145,3335,5985
4400,4765,0
4740,5110,0
5450,2070,0
4305,3275,7
5115,3455,2167
5200,2975,58
4365,4340,0
5625,1995,430
4230,2935,5743
4410,4425,6
5805,1505,147
5300,4425,13
4025,2765,566
4330,3275,929
4765,4735,0
4365,2470,4640
3820,2620,657
3050,3450,0
4410,2555,3522
5035,3095,823
2730,1930,121
3935,2485,862
5005,3775,167
4570,4510,20
5300,2555,0
3790,2965,1603
5115,4685,47
5585,2245,1050
5345,4560,1
4260,4125,147
4880,3215,2388
4585,2805,1855
5225,2710,382
3235,3575,911
4450,2630,1142
4845,3555,21
4160,2675,2611
4710,3380,50
2645,1770,1
3425,2075,0
3095,2375,3874
4295,3400,28315
4325,4265,672
5360,2590,0
3320,1865,752
4630,3800,131
4340,2295,0
3970,2585,367
4175,2750,938
3435,2830,2680
5155,2970,867
4615,4220,0
2910,1990,0
3370,2255,7022
3755,2865,119708
3385,2330,18522
4195,2510,4994
5360,4460,42
3365,1810,140
4450,3940,217
4380,2370,1425
4935,4255,463
2780,2320,21053
3590,2500,3947
4795,3055,1710
5090,4265,105
5170,4085,554
3385,2770,3203
4800,4630,0
4930,1845,0
2795,1845,6426
5740,1475,2
5155,3530,918
3245,2015,2
4075,3155,10729
4480,3260,362
5360,3700,48
4260,3565,2044
4915,4495,157
5190,4860,4
4435,4600,138
4700,5035,0
3095,3375,592
5040,3875,2
3525,2970,824
3280,2115,8
3030,1700,559
4030,4230,228
3130,2040,7774
5285,1975,999
4915,3265,2539
5520,1690,8
3905,3060,5032
4950,4595,0
3580,2840,675
4785,3395,724
4710,2070,1165
3660,2880,415
4950,2835,2336
4395,2975,1189
4410,3865,332
4630,2800,6757
4245,3225,1869
5080,3405,4319
4050,3995,0
3025,3450,276
4670,4290,34
3020,2360,53
5220,2735,42345
5490,2705,5355
5045,2980,5414
2925,2280,76
5105,2795,2686
5525,1755,171298
2790,2420,1756
4185,3410,0
3180,3535,259
4415,2530,153
5250,2710,3168
4440,3185,24167
4720,3040,8516
4170,2775,3638
3385,1770,4331
3640,2450,714
5335,3700,902
5085,3270,2272
5370,3800,33
4160,3235,2024
3430,1775,46818
5060,3095,5810
3765,2525,234
2685,1935,280
5435,2170,0
3375,2230,48
4305,2515,14219
4610,2490,1897
5015,4435,102
3545,2190,48
3830,2720,324
4415,3530,47
5655,2505,388
5180,2530,0
4685,2585,518
5495,2765,0
4830,2825,2243
3995,2320,316
4575,3705,144
5180,3530,435
3870,3010,811
4480,2500,10300
4855,1890,8
5145,4085,107
2855,1895,0
4135,2675,32360
4535,3620,1251
4985,4430,59
5055,4950,0
4635,3985,60
4730,5010,0
5660,2305,1034
5325,1730,327
5350,1730,336
4125,3135,12546
4340,4165,87
5375,2675,1166
4550,1650,6
5360,1830,480
4300,4080,12
4245,4225,252
5055,4405,27
3345,2255,186
4185,4065,0
5160,4445,190
3300,2110,162
4630,4560,0
4750,1675,1631
4200,4300,0
5055,3950,0
4400,4325,0
5695,1940,116
4200,1765,1924
5570,1515,0
4685,4375,3672
5485,2665,7
4910,3310,1007
4870,2245,0
5350,2490,1401
3275,1780,0
5370,2800,2098
4020,2260,11873
5145,3430,248
5305,3830,47
4440,4840,0
3405,1775,82
4605,2800,2176
4270,3225,5147
4285,3190,4811
4355,3010,428
4715,1575,1266
5180,3185,3092
4895,3180,619
4705,5010,0
4440,2530,1876
5475,1695,0
3360,1940,26
5130,2795,0
4560,3620,405
4890,3315,844
2900,2450,162
4450,3285,505
3665,2280,9520
3105,2040,0
3580,2290,300
2955,2345,26
4575,2705,2001
3565,2500,488
4840,2925,1848
3710,2285,131
5080,4405,2268
4205,4255,0
5335,4460,24
3390,1810,1033
4720,4040,282
4275,2990,2433
4960,4255,231
5530,1790,1868
4620,2590,0
5165,4860,11
5600,2370,608
5115,2800,3386
4400,2895,251
4520,3105,1499
5585,2790,1270
3780,2865,4585
4220,2835,3732
3270,2015,0
3845,3010,1899
3945,2585,4144
4755,2765,126
4880,1890,160
5135,4990,3
5045,5065,0
3225,3475,1318
4960,4805,362
5295,2635,141
4905,1845,576
4805,2825,3042
4375,4440,0
5185,4620,31
4895,4490,4
3155,3535,862
4805,4030,29
4415,3185,1654
5225,3365,197
3110,3610,5
5630,2240,390
2935,2380,76
3550,2970,2
3060,3550,946
4425,4500,0
5030,3775,108
4940,4495,201
4460,4600,0
4820,1855,1087
4520,4775,0
3515,2870,425
4605,3800,94
4795,4710,0
5030,4775,27
4940,1945,832
4805,3825,3
5120,4255,123
5420,2205,0
2895,1970,0
5200,4295,171
4475,4885,0
3935,3045,13745
4200,2430,941
4695,3820,83
4585,4010,597
5630,2795,698
5045,4850,6
3605,2245,131
4395,2535,783
4835,1930,527
5285,2535,403
5365,2575,5866
4370,2245,2257
2980,2345,34
5080,3845,640
5335,1830,194
4665,4050,5554
4185,4170,0
4945,4905,0
5125,4890,0
5170,3430,395
4615,2995,3474
5225,4470,25
3630,2350,2680
4150,3135,4269
4850,3150,365
4590,3605,262
5540,2760,7
4020,2810,292
3330,2090,58
4830,4690,8
4040,2665,402
4740,2680,2915
3575,2600,289
5030,4220,244
3540,2765,1028
3880,3110,9675
5090,3505,484
4110,2845,1597
4475,2460,5185
2675,1835,31
3895,2635,1058
3550,2425,630
5720,2380,207
5505,1790,168
5625,2000,1066
3495,2680,1004
3395,1870,104
4655,4390,9
4680,4390,26
3290,1680,2
3335,1835,1
4420,3965,0
4805,4585,278
4640,2900,55
3720,2385,1587
4185,3065,4005
4885,3080,2365
2905,1955,0
4065,2840,191
3375,2125,935
5365,3680,575
4460,4255,117
5270,4435,74
3670,2980,2222
4370,3350,3345
4630,4015,818
5055,4510,528
4890,2755,55702
5060,2880,1300
3345,1695,4732
3170,3435,2240
4555,4610,0
4625,2655,80
5435,2835,0
5425,3840,113
4575,2040,2798
3645,2875,167
4935,2935,4867
5345,3800,126
4225,3925,48
4255,3325,7888
4955,3340,1169
5065,3505,316
4635,2200,3505
4660,3985,30
4150,4240,0
5115,2895,204
4145,2775,2160
4740,1575,2761
5550,1755,5604
3245,1800,61
3645,2980,1620
4605,4015,267
5300,1900,47
5010,4920,0
4140,4140,33
4210,4400,63
3250,2050,96
4310,4180,0
4210,3735,20
4610,2025,350
5275,3540,342
5320,3625,754
4690,4050,1790
4970,4905,121
2970,3350,0
4080,4060,2310
3585,2355,245
3675,2380,238
3600,2925,1956
4155,2320,1441
3325,1735,7531
3270,1800,4
4475,2355,2268
3350,1840,0
5390,2575,0
4635,4625,546
4650,4990,0
3655,2535,1023
4595,3005,69
3790,2525,6518
5055,3845,25
4525,1650,2845
5675,2270,103
4845,1685,0
4870,1790,1406
3735,2460,216
5105,2700,10
4360,3250,3056
3855,3110,7966
4195,3165,3474
4835,5120,0
4125,2920,9067
4415,4290,0
4565,3605,286
4730,2580,5825
5140,2895,5721
4195,1950,6187
2830,2270,615
2765,2420,0
4275,3090,672
3225,2050,54
4060,4100,117
4965,4205,72
2845,1795,0
4280,3325,240
4030,2910,10198
5575,2690,114
4865,2755,1055
4430,3430,784
5460,2835,99
4920,3410,906
4495,3425,443
4800,2760,2903
3885,2975,300
4930,3165,1977
4175,3310,1369
4800,4080,390
5100,4400,52
3265,1680,919
4280,2765,12371
3230,1725,0
3570,2190,0
3805,2720,172
4615,2900,382
2810,1865,10
5190,3285,11097
4315,4510,39
5070,5065,0
3415,1875,80680
3405,2880,1796
4820,3830,37
4345,3350,20709
5720,2275,0
3690,2280,1625
4685,5015,0
3540,2870,345
3590,2940,397
4795,3495,336
5035,2880,102
3370,1695,918
4180,1875,2
5100,3290,4430
3145,3435,908
4565,4365,0
5375,4545,113
3035,3550,38
4450,4500,0
4715,2680,533
2930,1955,14
3515,2765,3589
3370,2805,4351
5350,2385,115
4805,4690,5
4385,2980,7556
3250,3475,30915
3265,1655,2562
4425,3285,934
5640,2340,0
4450,3390,238
3160,2025,470471
4920,4170,0
4530,4435,2
5605,2795,635
3630,2245,1343
4440,2425,3419
5020,4675,9
4530,4875,60
4485,4430,0
5295,4610,65
5550,2315,43
4640,3115,2682
4810,4730,4
4465,3360,170
4390,4340,0
4205,2935,18115
4130,3915,24
4510,3445,469
4195,1845,401
2765,1860,3234
3985,2660,1698
4090,3055,6673
5500,2685,925
4080,2740,5172
3090,3500,2893
4295,4055,639
3350,1735,4059
5490,1595,1224
5245,1805,1367
2805,2270,797
4055,4060,294
4445,4355,0
3425,2180,19
4865,3315,1038
4460,2385,518
4125,4240,0
4150,2920,988
3335,1940,102
4985,3325,968
3960,2485,4732
3760,2460,490
5130,2700,14
4095,4030,165
5335,2045,18224
4260,2360,4098
3455,1950,66
5135,4445,1213
5130,3355,1276
2795,2405,1111
3110,1740,1969
4310,3420,16487
4120,3150,62343
4140,4115,0
5400,1680,44
5300,2660,77
5010,3265,1050
2895,2185,214
3395,2085,233
5805,2610,0
5330,2725,1300
4725,4105,221
4515,2110,8962
3975,3120,8562
3070,1985,4
4005,2910,204
4245,4330,0
5335,2590,94
4435,4695,18
4460,4695,0
3460,2830,2333
4665,3385,571
4580,4610,0
4725,1675,9191
3815,2475,135
5165,3285,1416
3105,3465,784
4615,3660,0
5385,2220,156
4835,2690,1517
4475,3020,3377
5285,3200,63
4990,4205,71542
4355,2345,198
3240,3720,0
4780,4635,0
5920,1645,429
4250,3925,4257
5670,2405,432
4135,3235,7390
5060,5310,0
3185,1640,305
3510,2235,0
5150,4785,8
3310,2210,125
4620,4460,32
5510,2230,1891
4540,2110,1130
5120,4360,730
5525,2315,193
5165,2630,3
4490,3360,532
4105,3915,0
2790,1860,7
4795,2840,308
5840,1710,0
4930,2510,760
3880,2550,554
4000,3060,41105
5150,4890,59
3145,1670,360
5775,2620,0
4895,5050,10
3005,1700,81
3480,1950,289
4860,1930,5
3950,2730,320
4975,4330,56
4930,4820,33
3525,2425,724
4845,4660,293
3615,2450,504
5235,2810,474
4065,3055,905
5070,4850,35
4105,2690,469
4235,2360,314
4675,3045,1535
3230,1830,0
4440,2970,724
4530,4980,0
5015,3875,49
4770,2665,3489
5125,4785,55
3195,2060,134
2950,2280,369
4320,2520,7785
3475,2915,2326
4860,2690,2628
4350,2945,2093
4640,2995,38800
3795,2390,25
5615,2340,306
4995,2865,4033
3135,2025,2193
4320,3175,20057
3565,2940,10193
4870,4115,0
4185,2850,21159
3310,1765,8
4905,3165,1185
3575,2695,395
4385,2875,1525
2885,2430,8842
3695,2610,1087
3205,1725,1
4400,2455,1847
4960,2935,7993
4505,4875,0
5295,4505,3
4425,3390,315
2695,2055,0
4690,3385,273
4590,4365,0
4015,2665,328
5065,4265,174
2870,1795,964
4435,2385,1577
5245,2565,4
4860,5120,12
3305,2090,6
2780,2215,14912
5345,4015,0
4670,1660,791
4115,4115,30
4540,3975,4
4705,3140,32735
4220,4155,687
5700,2500,1244
5360,2045,2073
3080,1880,368
4745,4880,0
3210,2205,163
4995,4615,63
3280,2110,47
4945,5110,0
4680,2950,1048
4865,5100,18
3160,1890,0
4480,2385,1759
3590,2395,672
5070,3070,1056
4180,3080,8643
4730,3345,2419
3210,2285,15
4650,3335,679
5155,2855,57
4265,2865,17657
3130,2275,0
4905,4820,11
5110,2820,222
4220,2830,5888
3330,2840,1266
3945,2380,130
4460,3925,0
980,975,0
5105,3350,890
4215,3360,4088
5270,1695,344
4825,4810,0
5030,2810,521
4570,3295,985
5305,1975,166
5450,2305,355
3670,2325,2701
3670,2435,614
5395,2440,331
5395,2550,2824
4455,4455,0
2825,2355,548
4410,4420,0
4240,3470,1788
4145,3010,2985
5810,1730,1131
4785,5060,0
4800,4635,0
4045,2330,30
4045,2440,6
5405,2545,1642
3625,2675,77
4695,4150,551
4260,3120,388
5345,2265,33
5350,1735,521
2830,1825,0
5295,1870,442
2775,1960,2
4105,2720,2032
5165,3755,85
4140,2790,2478
4370,2905,3366
3480,2915,1082
4745,4770,2
4320,3400,26936
5005,3690,0
2720,2040,2087
4330,4380,0
5370,2265,329
4480,2275,242
4605,3685,658
4350,4140,4332
4765,4530,18
2750,1785,92
3285,1965,38244
4865,5070,0
5390,2025,0
5705,1690,15
4705,4145,85
4580,2045,2759
4630,2775,5391
3740,2785,2074
4550,2765,4915
3125,1710,0
5760,2350,1367
5365,1890,455
3970,2380,50
5730,1720,0
2760,1805,132
3715,2345,693
2805,1825,7
5300,4410,98
4115,2790,126
4670,3065,427
4780,3520,257
3160,1810,0
5150,3000,642
3165,2000,5129
5195,3145,1681
5495,2210,18
4455,2275,164
2680,1875,142
5030,2780,2121
5075,4915,0
3255,2110,14
4970,5110,2
4890,5100,0
4720,3795,8
5280,3975,296
3765,2520,547
5150,4460,46
4260,4470,72
5360,3905,178
5185,3515,623
3180,1650,0
5180,2855,476
4695,3240,634
3650,2675,135
5175,3385,896
3365,2805,44380
4535,2315,10659
5195,4495,126
4555,5025,0
4560,4935,96
3740,2895,60265
5440,2755,3195
4750,3105,1466
5735,2350,1248
4435,3925,545
4675,4390,74
4680,3860,78
3175,2180,0
4295,3055,144
5005,2780,3335
4345,3785,214
3305,2840,1935
3780,3075,2691
4630,3575,415
4630,3685,574
5100,4175,0
3740,2815,679
3065,3610,199
5275,4425,79
1810,1520,392
4770,4770,2
5030,3690,662
4365,3435,6238
4120,3275,1389
5450,2275,309
4940,4920,0
5325,1735,602
4555,2045,4118
4070,2880,901
3540,2010,0
4820,5165,0
5430,2545,3698
4790,4530,2
2725,1785,64
4175,1955,182
5405,1745,41
2850,2355,399
5465,2460,24
5015,3240,844
4860,4990,14
5470,2035,2103
4960,3380,774
4910,5385,0
5520,2765,2322
4875,5280,0
5485,2660,681
4500,3260,632
4110,2375,6370
4050,2680,379
4235,3120,1278
5345,4445,108
2760,1915,282
5295,4155,92
5130,3350,4954
4920,1850,3813
5005,2810,542
4345,3705,1339
3110,1635,2717
4445,4825,45
4070,2440,3487
4265,3775,435
5010,5335,0
